RoutePair,TotalPax,cumulative_pax,cumulative_pct,route_rank
AHMEDABAD - RAJKOT INTERNATIONAL AIRPORT,10964.0,1350116918.0,99.87713173196721,1083
JEYPORE - VISAKHAPATNAM,10919.0,1350127837.0,99.87793948304925,1084
GONDIA AIRPORT - INDORE,10667.0,1350138504.0,99.87872859201454,1085
UDAIPUR - VARANASI,10651.0,1350149155.0,99.87951651735337,1086
JAIPUR - PRAYAGRAJ,10627.0,1350159782.0,99.88030266725252,1087
DABOLIM - PATNA,10597.0,1350170379.0,99.88108659785205,1088
"GOA (MOPA, NORTH GOA) - SHIVAMOGGA",10521.0,1350180900.0,99.88186490622589,1089
INDORE - MUMBAI (NAVI MUMBAI),10380.0,1350191280.0,99.88263278389157,1090
DIU - MUMBAI (MUMBAI),10339.0,1350201619.0,99.88339762851443,1091
AHMEDABAD - DIBRUGARH,10327.0,1350211946.0,99.88416158541746,1092
AHMEDABAD - PRAYAGRAJ ,10323.0,1350222269.0,99.88492524641387,1093
BILASPUR - KOLKATA,10250.0,1350232519.0,99.88568350711455,1094
SURAT - VARANASI,10209.0,1350242728.0,99.88643873477244,1095
TIRUPATI - VARANASI,10209.0,1350252937.0,99.88719396243032,1096
HYDERABAD - JHARSUGUDA ,10204.0,1350263141.0,99.88794882020494,1097
GOA - SHOLAPUR,10168.0,1350273309.0,99.88870101482003,1098
"COIMBATORE - MOPA, GOA",10118.0,1350283427.0,99.88944951060242,1099
CHANDIGARH - MUMBAI (NAVI MUMBAI),9962.0,1350293389.0,99.89018646602683,1100
"BHUBANESWAR - MOPA, GOA",9745.0,1350303134.0,99.89090736851739,1101
DIBRUGARH - HYDERABAD,9691.0,1350312825.0,99.89162427626864,1102
DELHI - PITHORAGARH,9581.0,1350322406.0,99.89233304658799,1103
JABALPUR - JAGDALPUR,9479.0,1350331885.0,99.89303427128866,1104
JAIPUR  - JAISALMER,9478.0,1350341363.0,99.89373542201267,1105
TIRUPATI - VIJAYWADA,9452.0,1350350815.0,99.89443464934368,1106
AHMEDABAD - PURNIA AIRPORT ,9451.0,1350360266.0,99.89513380269804,1107
AURANGABAD - CHENNAI,9451.0,1350369717.0,99.8958329560524,1108
AIZAWL - BENGALURU,9431.0,1350379148.0,99.89653062987368,1109
BENGALURU - BIDAR,9268.0,1350388416.0,99.89721624550042,1110
MUMBAI (NAVI MUMBAI) - TIRUPATI,9170.0,1350397586.0,99.89789461141508,1111
RAIPUR - VISHAKHAPATNAM (VISAKHAPATNAM),9105.0,1350406691.0,99.89856816884725,1112
"GUWAHATI - HOLLONGI AIRPORT, ITANAGAR",9076.0,1350415767.0,99.89923958095646,1113
BAGDOGRA  - MUMBAI (NAVI MUMBAI),9061.0,1350424828.0,99.89990988341587,1114
JABALPUR - MUMBAI (NAVI MUMBAI),8985.0,1350433813.0,99.90057456364958,1115
KANDLA - MUMBAI (MUMBAI),8957.0,1350442770.0,99.90123717253702,1116
"GOA (DABOLIM, SOUTH GOA) - NASHIK",8887.0,1350451657.0,99.90189460305868,1117
JAMNAGAR  - SURAT,8851.0,1350460508.0,99.9025493704208,1118
GONDIA - HYDERABAD,8849.0,1350469357.0,99.90320398982962,1119
CHENNAI - SHIVAMOGGA,8805.0,1350478162.0,99.90385535426567,1120
ALLAHABAD - PATNA,8776.0,1350486938.0,99.90450457337877,1121
MUMBAI (NAVI MUMBAI) - VISHAKHAPATNAM (VISAKHAPATNAM),8689.0,1350495627.0,99.90514735652299,1122
RAJKOT INTERNATIONAL AIRPORT - UDAIPUR,8675.0,1350504302.0,99.90578910399405,1123
LEH - MUMBAI (MUMBAI),8672.0,1350512974.0,99.90643062953517,1124
BHUJ - SURAT,8571.0,1350521545.0,99.90706468343426,1125
JAMMU - PATNA,8520.0,1350530065.0,99.907694964524,1126
JAMNAGAR - SURAT,8484.0,1350538549.0,99.9083225824542,1127
DELHI - REWA,8394.0,1350546943.0,99.90894354248557,1128
GONDIA AIRPORT - HYDERABAD,8390.0,1350555333.0,99.90956420661034,1129
GAYA - MUMBAI,8326.0,1350563659.0,99.91018013622926,1130
MUMBAI (NAVI MUMBAI) - RAIPUR,8289.0,1350571948.0,99.91079332871197,1131
BILASPUR - PRAYAGRAJ,8261.0,1350580209.0,99.9114044498484,1132
JHARSUGUDA  - MUMBAI (NAVI MUMBAI),8203.0,1350588412.0,99.91201128033892,1133
BHUBANESWAR - JHARSUGUDA ,8158.0,1350596570.0,99.91261478188001,1134
DIU - GOA,8077.0,1350604647.0,99.91321229131216,1135
"MOPA, GOA - RAJKOT",8070.0,1350612717.0,99.91380928290772,1136
LUCKNOW - VADODARA,8015.0,1350620732.0,99.91440220578734,1137
DEHRADUN - PITHORAGARH,7920.0,1350628652.0,99.91498810088484,1138
AHMEDABAD - JAMNAGAR,7890.0,1350636542.0,99.91557177668273,1139
BHUBANESWAR - UTKELA,7848.0,1350644390.0,99.91615234546117,1140
JODHPUR - SURAT,7840.0,1350652230.0,99.91673232242638,1141
JORHAT - MUMBAI,7840.0,1350660070.0,99.9173122993916,1142
DHARAMSALA - SIMLA,7838.0,1350667908.0,99.9178921284035,1143
AHMEDABAD - SHIRDI,7834.0,1350675742.0,99.91847166150878,1144
MUMBAI (NAVI MUMBAI) - SRINAGAR,7763.0,1350683505.0,99.91904594227165,1145
MADURAI - VIJAYAWADA,7743.0,1350691248.0,99.91961874350145,1146
JAIPUR  - JODHPUR,7699.0,1350698947.0,99.92018828975849,1147
KOCHI - RANCHI,7698.0,1350706645.0,99.92075776203886,1148
MUMBAI (NAVI MUMBAI) - PATNA,7657.0,1350714302.0,99.92132420127643,1149
DEHRADUN - MUMBAI (NAVI MUMBAI),7565.0,1350721867.0,99.92188383466187,1150
GHAZIABAD - MUMBAI (NAVI MUMBAI),7525.0,1350729392.0,99.92244050898115,1151
BENGALURU - KADAPA,7498.0,1350736890.0,99.9229951859308,1152
GANGTOK - KOLKATA,7479.0,1350744369.0,99.923548457324,1153
INDORE - SRINAGAR,7460.0,1350751829.0,99.9241003231608,1154
AMRITSAR - BAGDOGRA,7457.0,1350759286.0,99.92465196706763,1155
GORAKHPUR - MUMBAI (NAVI MUMBAI),7450.0,1350766736.0,99.92520309313788,1156
GORAKHPUR - SURAT,7424.0,1350774160.0,99.92575229581514,1157
BHOPAL - MUMBAI (NAVI MUMBAI),7400.0,1350781560.0,99.92629972305271,1158
AHMEDABAD - KESHOD,7335.0,1350788895.0,99.92684234180778,1159
MUMBAI (MUMBAI) - SOLAPUR,7300.0,1350796195.0,99.92738237137999,1160
ALLAHABAD (PRAYAGRAJ) - BHUBANESWAR,7285.0,1350803480.0,99.92792129130238,1161
MADURAI - MUMBAI (NAVI MUMBAI),7179.0,1350810659.0,99.92845236969947,1162
IMPHAL - PUNE,7152.0,1350817811.0,99.92898145072692,1163
"MOPA, GOA - VARANASI",7111.0,1350824922.0,99.92950749871157,1164
CHANDIGARH - UDAIPUR,7062.0,1350831984.0,99.93002992184017,1165
HIRASAR (RAJKOT) - MUMBAI (NAVI MUMBAI),7041.0,1350839025.0,99.93055079145905,1166
LILABARI - TEZPUR,7021.0,1350846046.0,99.93107018154487,1167
LUCKNOW - SHIRDI,7018.0,1350853064.0,99.93158934970072,1168
PUNE - SRINAGAR,7005.0,1350860069.0,99.93210755616005,1169
AHMEDABAD - JAMNAGAR ,6949.0,1350867018.0,99.93262161992679,1170
"MOPA, GOA - VISAKHAPATNAM",6891.0,1350873909.0,99.93313139304763,1171
AURANGABAD - NAGPUR,6796.0,1350880705.0,99.93363413838634,1172
DEHRADUN - INDORE,6647.0,1350887352.0,99.93412586120365,1173
KOLHAPUR  - MUMBAI (NAVI MUMBAI),6646.0,1350893998.0,99.9346175100443,1174
JAIPUR - KULLU,6596.0,1350900594.0,99.93510546005228,1175
"AURANGABAD - GOA (DABOLIM, SOUTH GOA)",6565.0,1350907159.0,99.935591116784,1176
AMRAVATI AIRPORT - MUMBAI,6498.0,1350913657.0,99.9360718170799,1177
GORAKHPUR - VARANASI,6494.0,1350920151.0,99.9365522214692,1178
AMRITSAR - SIMLA,6457.0,1350926608.0,99.93702988872231,1179
MUMBAI (NAVI MUMBAI) - THIRUVANANTHAPURAM,6406.0,1350933014.0,99.93750378316606,1180
DEHRADUN - KULLU,6352.0,1350939366.0,99.93797368287053,1181
JAIPUR - SHIRDI,6283.0,1350945649.0,99.9384384781859,1182
BILASPUR - JAGDALPUR,6254.0,1350951903.0,99.93890112817829,1183
"MOPA, GOA - RANCHI",6252.0,1350958155.0,99.93936363021739,1184
SRINAGAR - VISAKHAPATNAM,6186.0,1350964341.0,99.93982124979733,1185
SILCHAR - TEZPUR,6151.0,1350970492.0,99.9402762801944,1186
JAMMU - VARANASI,6114.0,1350976606.0,99.94072857345527,1187
DEOGHAR - KOLKATA,6092.0,1350982698.0,99.94117923922977,1188
JAIPUR - SRINAGAR,6052.0,1350988750.0,99.94162694593813,1189
THIRUVANANTHAPURAM - TIRUCHIRAPPALLI,5996.0,1350994746.0,99.94207050995387,1190
MUMBAI - SHOLAPUR,5990.0,1351000736.0,99.94251363010967,1191
CHENNAI - KANPUR,5939.0,1351006675.0,99.94295297745616,1192
AMRITSAR - KOCHI,5938.0,1351012613.0,99.94339225082598,1193
MANGALORE (MANGALURU) - THIRUVANANTHAPURAM,5920.0,1351018533.0,99.94383019261603,1194
BILASPUR - INDORE,5915.0,1351024448.0,99.94426776452282,1195
"MOPA, GOA - PATNA",5887.0,1351030335.0,99.9447032650833,1196
AGARTALA - SILCHAR,5839.0,1351036174.0,99.9451352147644,1197
"MOPA, GOA - RAIPUR",5836.0,1351042010.0,99.94556694251555,1198
KOLKATA - MADURAI,5826.0,1351047836.0,99.94599793050016,1199
HUBLI - MYSORE,5810.0,1351053646.0,99.9464277348583,1200
CHENNAI - PRAYAGRAJ,5787.0,1351059433.0,99.94685583775342,1201
KOLKATA - PRAYAGRAJ ,5672.0,1351065105.0,99.94727543333333,1202
AMRAVATI - MUMBAI (MUMBAI),5617.0,1351070722.0,99.94769096019732,1203
JAIPUR  - NAGPUR,5545.0,1351076267.0,99.94810116074223,1204
HUBLI - MUMBAI (NAVI MUMBAI),5482.0,1351081749.0,99.94850670075795,1205
DURGAPUR - MUMBAI (NAVI MUMBAI),5427.0,1351087176.0,99.94890817205771,1206
BAREILLY - MUMBAI (NAVI MUMBAI),5264.0,1351092440.0,99.94929758516294,1207
CHENNAI - NASIK,5243.0,1351097683.0,99.94968544475842,1208
NAGPUR - SRINAGAR,5214.0,1351102897.0,99.95007115903094,1209
DURGAPUR - KOLKATA,5188.0,1351108085.0,99.95045494991047,1210
AURANGABAD - MUMBAI (NAVI MUMBAI),5155.0,1351113240.0,99.95083629956042,1211
"GOA (MOPA, NORTH GOA) - SOLAPUR",5135.0,1351118375.0,99.95121616967731,1212
AHMEDABAD - IMPHAL,5135.0,1351123510.0,99.95159603979418,1213
HINDON AIRPORT - JAIPUR,5130.0,1351128640.0,99.95197554002779,1214
GUWAHATI - PRAYAGRAJ,5122.0,1351133762.0,99.95235444844818,1215
KOLKATA - KOZHIKODE,5115.0,1351138877.0,99.952732839032,1216
BELGAUM - JAIPUR ,5058.0,1351143935.0,99.95310701294653,1217
HYDERABAD - PRAYAGRAJ ,5039.0,1351148974.0,99.95347978130465,1218
BAGDOGRA - PATNA,5038.0,1351154012.0,99.95385247568612,1219
JALGAON - MUMBAI (MUMBAI),5033.0,1351159045.0,99.95422480018432,1220
JAMMU - MUMBAI (NAVI MUMBAI),5017.0,1351164062.0,99.95459594105607,1221
MANGALORE - PATNA,5008.0,1351169070.0,99.95496641613792,1222
BHAVNAGAR - MUMBAI (NAVI MUMBAI),4946.0,1351174016.0,99.95533230466725,1223
COIMBATORE - RAIPUR,4853.0,1351178869.0,99.95569131336778,1224
MUMBAI - SILCHAR,4853.0,1351183722.0,99.95605032206831,1225
GWALIOR - PUNE,4813.0,1351188535.0,99.95640637170268,1226
INDORE - KOCHI,4780.0,1351193315.0,99.9567599801075,1227
COIMBATORE - SHIRDI,4776.0,1351198091.0,99.9571132926057,1228
NAGPUR - NANDED,4742.0,1351202833.0,99.95746408989767,1229
VARANASI - VIJAYAWADA,4707.0,1351207540.0,99.95781229800674,1230
GONDIA  - INDORE,4618.0,1351212158.0,99.95815392219365,1231
PRAYAGRAJ - PUNE,4606.0,1351216764.0,99.95849465866071,1232
TIRUCHIRAPALLY - TRIVANDRUM,4582.0,1351221346.0,99.95883361968808,1233
"GOA (MOPA, NORTH GOA) - SURAT",4573.0,1351225919.0,99.95917191492558,1234
DEHRADUN - SRINAGAR,4516.0,1351230435.0,99.95950599349379,1235
INDORE - PATNA,4490.0,1351234925.0,99.95983814866902,1236
DELHI - PORBANDAR,4445.0,1351239370.0,99.96016697489483,1237
AURANGABAD - UDAIPUR,4432.0,1351243802.0,99.96049483942414,1238
GUWAHATI - PAKYONG,4412.0,1351248214.0,99.96082122442039,1239
DIMAPUR - MUMBAI,4329.0,1351252543.0,99.96114146935436,1240
CHENNAI - CUDDAPAH (KADAPA),4319.0,1351256862.0,99.9614609745218,1241
AHMEDABAD - ALLAHABAD,4253.0,1351261115.0,99.9617755972301,1242
"DIU - GOA (MOPA, NORTH GOA)",4204.0,1351265319.0,99.96208659508235,1243
GUWAHATI - JODHPUR,4189.0,1351269508.0,99.9623964832848,1244
BHAVNAGAR - DELHI,4161.0,1351273669.0,99.96270430014097,1245
INDORE - PRAYAGRAJ,4147.0,1351277816.0,99.96301108132397,1246
RANCHI - VARANASI,4126.0,1351281942.0,99.96331630899724,1247
VARANASI - VISHAKHAPATNAM (VISAKHAPATNAM),4100.0,1351286042.0,99.96361961327752,1248
BAGDOGRA  - BHUBANESWAR,4094.0,1351290136.0,99.96392247369786,1249
KANNUR - KOZHIKODE,4091.0,1351294227.0,99.96422511218826,1250
PRAYAGRAJ  - RAIPUR,4071.0,1351298298.0,99.96452627114557,1251
AGRA - MUMBAI (NAVI MUMBAI),4043.0,1351302341.0,99.9648253587566,1252
BHAVNAGAR - SURAT,3960.0,1351306301.0,99.96511830630534,1253
AGARTALA - COIMBATORE,3887.0,1351310188.0,99.96540585355838,1254
GOA - MADURAI,3876.0,1351314064.0,99.9656925870682,1255
AURANGABAD - GOA,3874.0,1351317938.0,99.96597917262474,1256
GANGTOK - GUWAHATI,3852.0,1351321790.0,99.9662641306949,1257
CHENNAI - SILCHAR,3829.0,1351325619.0,99.96654738730201,1258
AGARTALA - VISAKHAPATNAM,3790.0,1351329409.0,99.96682775881963,1259
DEHRA DUN - PITHORAGARH,3752.0,1351333161.0,99.96710531922442,1260
MUMBAI (MUMBAI) - PORBANDAR,3717.0,1351336878.0,99.9673802904463,1261
LUCKNOW - NASIK,3693.0,1351340571.0,99.96765348622851,1262
BHOPAL - INDORE,3687.0,1351344258.0,99.96792623815081,1263
CHANDIGARH - SIMLA,3683.0,1351347941.0,99.96819869416647,1264
JAIPUR  - KOCHI,3672.0,1351351613.0,99.96847033643895,1265
AMRITSAR - COIMBATORE,3619.0,1351355232.0,99.9687380579488,1266
MANGALORE - VADODARA,3613.0,1351358845.0,99.96900533559871,1267
BHOPAL - KOLKATA,3562.0,1351362407.0,99.96926884043927,1268
AHMEDABAD - PORT BLAIR,3561.0,1351365968.0,99.96953227130318,1269
AGARTALA - PUNE,3498.0,1351369466.0,99.96979104163792,1270
PANTNAGAR - PITHORAGARH,3472.0,1351372938.0,99.97004788857964,1271
DIBRUGARH - SILCHAR,3431.0,1351376369.0,99.9703017024786,1272
KURNOOL - VIJAYAWADA,3415.0,1351379784.0,99.97055433275106,1273
AYODHYA INTERNATIONAL AIRPORT  - HISSAR,3347.0,1351383131.0,99.97080193261108,1274
MUMBAI (MUMBAI) - NANDED,3332.0,1351386463.0,99.9710484228213,1275
MANGALORE - TRIVANDRUM,3327.0,1351389790.0,99.97129454314823,1276
GOA - SHIVAMOGGA,3275.0,1351393065.0,99.9715368166892,1277
BELGAUM - MANGALORE,3214.0,1351396279.0,99.97177457765426,1278
INDORE - NASHIK,3182.0,1351399461.0,99.97200997136642,1279
PANTNAGAR - VARANASI,3174.0,1351402635.0,99.97224477326534,1280
BATHINDA - DELHI,3158.0,1351405793.0,99.9724783915378,1281
BILASPUR  - DELHI,3143.0,1351408936.0,99.97271090016046,1282
BHUBANESWAR - NAGPUR,3024.0,1351411960.0,99.97293460556133,1283
LUCKNOW - MANGALORE,2992.0,1351414952.0,99.97315594370929,1284
"GOA (MOPA, NORTH GOA) - NANDED",2973.0,1351417925.0,99.9733758763008,1285
CHANDIGARH - PRAYAGRAJ,2972.0,1351420897.0,99.97359573491568,1286
AYODHYA INTERNATIONAL AIRPORT  - DEHRADUN,2924.0,1351423821.0,99.97381204265118,1287
AHMEDABAD - MANGALORE,2881.0,1351426702.0,99.97402516939056,1288
JAIPUR - PRAYAGRAJ ,2875.0,1351429577.0,99.97423785227002,1289
BHOPAL - CHANDIGARH,2848.0,1351432425.0,99.97444853777982,1290
AHMEDABAD - KOLHAPUR ,2844.0,1351435269.0,99.97465892738302,1291
GORAKHPUR - KANPUR,2828.0,1351438097.0,99.97486813335976,1292
DIU - MUMBAI (NAVI MUMBAI),2820.0,1351440917.0,99.97507674752327,1293
KOLHAPUR - NAGPUR,2819.0,1351443736.0,99.97528528771012,1294
COIMBATORE - DURGAPUR,2793.0,1351446529.0,99.97549190450398,1295
GUWAHATI - KOZHIKODE,2781.0,1351449310.0,99.975697633578,1296
CHENNAI - JAMMU,2779.0,1351452089.0,99.97590321469869,1297
GHAZIABAD - KISHANGARH,2771.0,1351454860.0,99.97610820400617,1298
CHANDIGARH - DEHRA DUN,2757.0,1351457617.0,99.97631215764049,1299
BHUBANESWAR - JAMMU,2741.0,1351460358.0,99.97651492764835,1300
AHMEDABAD - GORAKHPUR,2728.0,1351463086.0,99.97671673595971,1301
AHMEDABAD - PANTNAGAR,2655.0,1351465741.0,99.97691314397535,1302
DEHRA DUN - PATNA,2655.0,1351468396.0,99.97710955199099,1303
GUWAHATI - SRINAGAR,2562.0,1351470958.0,99.97729908017784,1304
AMRITSAR - CHANDIGARH,2556.0,1351473514.0,99.97748816450476,1305
COIMBATORE - VARANASI,2525.0,1351476039.0,99.97767495555541,1306
BHOPAL - REWA,2511.0,1351478550.0,99.97786071093292,1307
CUDDAPAH (KADAPA) - VIJAYWADA,2488.0,1351481038.0,99.9780447648474,1308
INDORE - VISAKHAPATNAM,2480.0,1351483518.0,99.97822822694863,1309
AHMEDABAD - DIMAPUR,2468.0,1351485986.0,99.97841080133003,1310
BHUBANESWAR - MADURAI,2466.0,1351488452.0,99.97859322775811,1311
LUCKNOW - PRAYAGRAJ ,2455.0,1351490907.0,99.97877484044301,1312
DEOGHAR AIRPORT - RANCHI,2448.0,1351493355.0,99.97895593529134,1313
MANGALORE - VARANASI,2432.0,1351495787.0,99.97913584651319,1314
KULLU - SIMLA,2425.0,1351498212.0,99.97931523989848,1315
BHUBANESWAR - VADODARA,2422.0,1351500634.0,99.9794944113538,1316
GOA - TRIVANDRUM,2408.0,1351503042.0,99.97967254713596,1317
DURGAPUR - VARANASI,2399.0,1351505441.0,99.97985001712826,1318
KANNUR - MUMBAI (NAVI MUMBAI),2351.0,1351507792.0,99.98002393624117,1319
GUWAHATI - PORT BLAIR,2347.0,1351510139.0,99.98019755944746,1320
COIMBATORE - NAGPUR,2342.0,1351512481.0,99.98037081277049,1321
LUCKNOW - PRAYAGRAJ,2340.0,1351514821.0,99.98054391814021,1322
DEHRA DUN - RAIPUR,2320.0,1351517141.0,99.98071554397686,1323
ADAMPUR - NANDED,2315.0,1351519456.0,99.98088679993022,1324
CUDDAPAH - TIRUPATI,2291.0,1351521747.0,99.98105628044391,1325
BHUBANESWAR - PRAYAGRAJ ,2282.0,1351524029.0,99.98122509516772,1326
KURNOOL - VIJAYWADA,2279.0,1351526308.0,99.98139368796156,1327
DEOGHAR AIRPORT - PATNA,2273.0,1351528581.0,99.98156183689547,1328
KURNOOL - VISHAKHAPATNAM (VISAKHAPATNAM),2238.0,1351530819.0,99.9817273966465,1329
BHATINDA - HINDON AIRPORT,2214.0,1351533033.0,99.98189118095786,1330
CHENNAI - JABALPUR,2198.0,1351535231.0,99.98205378164275,1331
BELGAUM - MUMBAI (MUMBAI),2194.0,1351537425.0,99.98221608642102,1332
MANGALORE - MYSORE,2133.0,1351539558.0,99.9823738786234,1333
DARBHANGA - PUNE,2124.0,1351541682.0,99.98253100503592,1334
JAMMU - PUNE,2112.0,1351543794.0,99.98268724372859,1335
IMPHAL - JAIPUR ,2103.0,1351545897.0,99.98284281663138,1336
AMRITSAR - DEHRADUN,2102.0,1351547999.0,99.98299831555751,1337
DEHRA DUN - TRIVANDRUM,2098.0,1351550097.0,99.98315351857703,1338
"DELHI - HOLLONGI AIRPORT, ITANAGAR",2062.0,1351552159.0,99.98330605843702,1339
KOLKATA - PASIGHAT,2037.0,1351554196.0,99.98345674888066,1340
BILASPUR  - KOLKATA,2026.0,1351556222.0,99.9836066255811,1341
JAIPUR - NASIK,2020.0,1351558242.0,99.98375605842162,1342
RAIPUR - TRIVANDRUM,2017.0,1351560259.0,99.98390526933218,1343
KOLKATA - RAJKOT INTERNATIONAL AIRPORT,1986.0,1351562245.0,99.9840521869665,1344
BAGDOGRA - PUNE,1951.0,1351564196.0,99.9841965154179,1345
JAIPUR  - KULLU,1950.0,1351566146.0,99.98434076989268,1346
HINDON AIRPORT - LUDHIANA,1941.0,1351568087.0,99.98448435857755,1347
BELGAUM - MUMBAI (NAVI MUMBAI),1929.0,1351570016.0,99.98462705954259,1348
COIMBATORE - KOZHIKODE,1922.0,1351571938.0,99.98476924267105,1349
BAGDOGRA  - DURGAPUR,1897.0,1351573835.0,99.98490957638316,1350
GONDIA - INDORE,1896.0,1351575731.0,99.98504983611863,1351
KOLHAPUR  - TIRUPATI,1891.0,1351577622.0,99.98518972597083,1352
ALLAHABAD (PRAYAGRAJ) - BILASPUR ,1888.0,1351579510.0,99.98532939389307,1353
MUMBAI - NASIK,1859.0,1351581369.0,99.98546691649234,1354
AHMEDABAD - KOZHIKODE,1854.0,1351583223.0,99.98560406920835,1355
AYODHYA INTERNATIONAL AIRPORT  - PATNA,1819.0,1351585042.0,99.98573863274147,1356
AYODHYA - HISAR,1794.0,1351586836.0,99.98587134685826,1357
INDORE - RAJKOT,1768.0,1351588604.0,99.98600213758205,1358
LUCKNOW - SILCHAR,1762.0,1351590366.0,99.98613248444592,1359
JORHAT - TEZU,1757.0,1351592123.0,99.9862624614265,1360
HYDERABAD - LEH,1741.0,1351593864.0,99.98639125478064,1361
BELGAUM - JABALPUR,1711.0,1351595575.0,99.98651782883516,1362
RAJKOT - UDAIPUR,1692.0,1351597267.0,99.98664299733326,1363
AURANGABAD - LUCKNOW,1677.0,1351598944.0,99.98676705618156,1364
BHUBANESWAR - TRIVANDRUM,1674.0,1351600618.0,99.9868908930999,1365
JHARSUGUDA  - LUCKNOW,1665.0,1351602283.0,99.98701406422835,1366
CHANDIGARH - VADODARA,1662.0,1351603945.0,99.98713701342685,1367
AURANGABAD - INDORE,1661.0,1351605606.0,99.98725988864868,1368
PASIGHAT - TEZPUR,1623.0,1351607229.0,99.98737995275768,1369
JAIPUR - SILCHAR,1623.0,1351608852.0,99.98750001686668,1370
COIMBATORE - JAIPUR ,1613.0,1351610465.0,99.98761934120914,1371
AHMEDABAD - MUNDRA,1599.0,1351612064.0,99.98773762987845,1372
CHENNAI - GORAKHPUR,1537.0,1351613601.0,99.98785133199522,1373
HINDON AIRPORT - JAMMU,1525.0,1351615126.0,99.98796414639214,1374
PATNA - UDAIPUR,1514.0,1351616640.0,99.98807614704589,1375
JAIPUR  - NASHIK,1508.0,1351618148.0,99.98818770383971,1376
KOCHI - VADODARA,1506.0,1351619654.0,99.98829911268022,1377
"HOLLONGI AIRPORT, ITANAGAR - MUMBAI",1500.0,1351621154.0,99.9884100776608,1378
BAGDOGRA - LUCKNOW,1495.0,1351622649.0,99.98852067275813,1379
IMPHAL - MUMBAI (MUMBAI),1442.0,1351624091.0,99.9886273470928,1380
DELHI - HISSAR,1430.0,1351625521.0,99.98873313370763,1381
BHUBANESWAR - SILCHAR,1404.0,1351626925.0,99.98883699692946,1382
PASIGHAT - SHILLONG,1382.0,1351628307.0,99.9889392326649,1383
"MOPA, GOA - VADODARA",1378.0,1351629685.0,99.98904117249374,1384
TRIVANDRUM - UDAIPUR,1373.0,1351631058.0,99.98914274243931,1385
GUWAHATI - UDAIPUR,1368.0,1351632426.0,99.9892439425016,1386
KANNUR - MANGALORE,1367.0,1351633793.0,99.98934506858724,1387
AYODHYA INTERNATIONAL AIRPORT  - DARBHANGA,1352.0,1351635145.0,99.98944508502309,1388
AHMEDABAD - VADODARA,1352.0,1351636497.0,99.98954510145892,1389
"DEHRA DUN - MOPA, GOA",1352.0,1351637849.0,99.98964511789475,1390
GHAZIABAD - PITHORAGARH,1322.0,1351639171.0,99.98974291503099,1391
COIMBATORE - VIJAYAWADA,1320.0,1351640491.0,99.9898405642139,1392
DIBRUGARH - ITANAGAR,1313.0,1351641804.0,99.98993769556024,1393
ITANAGAR - MUMBAI,1307.0,1351643111.0,99.99003438304666,1394
INDORE - VISHAKHAPATNAM (VISAKHAPATNAM),1275.0,1351644386.0,99.99012870328016,1395
BHUBANESWAR - DIMAPUR,1264.0,1351645650.0,99.99022220977048,1396
ALIGARH AIRPORT  - LUCKNOW,1262.0,1351646912.0,99.99031556830748,1397
NAGPUR - TIRUPATI,1221.0,1351648133.0,99.99040589380166,1398
"BHOPAL - MOPA, GOA",1197.0,1351649330.0,99.99049444385618,1399
BHUBANESWAR - SRINAGAR,1185.0,1351650515.0,99.99058210619086,1400
BAGDOGRA - KANPUR,1171.0,1351651686.0,99.99066873285236,1401
CHANDIGARH - RANCHI,1163.0,1351652849.0,99.99075476770064,1402
GOA - TIRUPATI,1156.0,1351654005.0,99.99084028471235,1403
MANGALORE - RANCHI,1145.0,1351655150.0,99.99092498798086,1404
BHOPAL - PATNA,1133.0,1351656283.0,99.99100880352954,1405
KOCHI - MANGALORE,1132.0,1351657415.0,99.99109254510155,1406
SHIRDI - VISAKHAPATNAM,1131.0,1351658546.0,99.99117621269691,1407
AHMEDABAD - VISHAKHAPATNAM (VISAKHAPATNAM),1131.0,1351659677.0,99.99125988029228,1408
CHITRAKOOT AIRPORT - LUCKNOW,1121.0,1351660798.0,99.9913428081211,1409
BILASPUR - PRAYAGRAJ ,1103.0,1351661901.0,99.99142440437016,1410
BAGDOGRA - SURAT,1099.0,1351663000.0,99.99150570471261,1411
BILASPUR  - JABALPUR,1088.0,1351664088.0,99.99158619131187,1412
LUCKNOW - VIJAYAWADA,1087.0,1351665175.0,99.99166660393446,1413
AMRITSAR - BHUBANESWAR,1069.0,1351666244.0,99.99174568497729,1414
MANGALORE - NAGPUR,1050.0,1351667294.0,99.99182336046371,1415
RAIPUR - REWA,1041.0,1351668335.0,99.99190037016024,1416
BAGDOGRA - MANGALORE,1030.0,1351669365.0,99.99197656611358,1417
AURANGABAD - COIMBATORE,1014.0,1351670379.0,99.99205157844045,1418
DABOLIM - DEHRA DUN,1013.0,1351671392.0,99.99212651679068,1419
DABOLIM - VIJAYAWADA,1010.0,1351672402.0,99.99220123321095,1420
IMPHAL - JAIPUR,996.0,1351673398.0,99.99227491395804,1421
CHANDIGARH - TRIVANDRUM,986.0,1351674384.0,99.99234785493863,1422
CHANDIGARH - HISSAR,986.0,1351675370.0,99.9924207959192,1423
MADURAI - RAJAHMUNDRY,981.0,1351676351.0,99.9924933670165,1424
DABOLIM - VISAKHAPATNAM,980.0,1351677331.0,99.99256586413715,1425
GORAKHPUR - SRINAGAR,978.0,1351678309.0,99.9926382133045,1426
